vp_r,vp_t,vp_n,np,wp
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
325.2065,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
357.91577,102.8659,-4.506722,256.8203,35.06216
284.9494,-1e+31,-1e+31,-1e+31,41.227085
248.34752,40.788235,-80.02258,527.24176,53.76508
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
252.95985,102.93036,-4.503331,227.74634,6.196889
347.62918,102.903015,-4.500464,535.2638,49.486946
368.47266,39.61766,-16.49565,85.44456,38.530334
324.5134,-1e+31,-1e+31,-1e+31,-1e+31
286.27173,88.3037,22.601013,154.81024,24.78587
351.35544,-42.044216,12.16459,263.2396,49.8909
361.92368,-13.582262,10.96416,197.64868,34.99897
287.14395,32.56731,-80.0971,264.6498,34.017044
288.25754,68.24389,-21.414114,125.65404,26.519897
321.19623,102.96867,-4.4908023,1015.339,48.94444
276.26608,72.61828,59.61423,474.2645,52.959103
283.72394,73.86312,42.83168,333.7115,69.74293
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
325.91812,102.99536,-4.4857774,906.0689,55.748478
314.82278,103.005394,-4.484604,796.908,46.978256
322.68033,103.009125,-4.483079,969.2374,53.181458
333.49985,103.01266,-4.48157,604.069,41.25323
370.02164,38.249165,-6.395693,71.91074,26.125637
361.26855,44.913258,-8.592362,89.58355,30.745802
254.38608,-36.62139,-139.21632,923.502,62.119244
339.35522,103.03838,-4.4764442,554.48224,39.917347
256.7605,76.982254,-8.787689,222.52327,26.778961
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
375.80267,103.04596,-4.4719954,306.8742,25.301075
272.69653,103.08801,-4.4722443,428.1759,10.015102
370.22174,48.167225,-17.486906,73.15845,33.723995
335.53964,-1e+31,-1e+31,-1e+31,52.993103
293.22687,70.63639,15.962628,395.5427,49.516724
286.73215,45.58978,37.33185,377.34396,53.425068
264.8569,67.147575,31.82852,437.49338,48.177
283.89914,85.3292,54.020298,512.6618,63.06001
261.90698,55.578114,26.129053,461.55933,53.138317
272.50922,69.65675,41.246834,430.72125,53.17191
256.3565,58.154835,30.356121,488.2161,51.688118
280.7127,61.569817,39.043102,395.21048,45.01017
337.3425,52.196312,30.41657,362.42062,60.40081
294.3318,70.40328,21.294554,387.8466,50.061367
288.05927,52.798767,20.512836,402.2013,53.63687
285.10388,49.118946,28.884233,441.11597,57.530678
273.8168,69.93467,37.59803,478.86826,51.937542
259.48004,63.03195,43.814156,514.0543,56.54181
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
277.27664,59.27882,46.059303,352.76913,39.289467
274.907,-14.883441,155.2329,233.27855,12.798574
267.64386,79.40285,45.05428,508.4787,50.26385
255.5386,74.05407,54.402126,488.5745,45.76272
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
244.9711,72.43593,41.67545,553.79205,47.085594
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
262.83365,64.05066,32.3428,641.2401,57.840244
350.9179,46.593456,35.225662,396.1926,56.712685
325.25183,40.407154,15.737848,414.48865,51.72192
307.1662,60.1389,36.444862,497.9157,51.472294
306.82608,56.234516,27.197983,468.99545,52.227337
240.8526,56.78408,49.69038,566.4534,40.81327
252.32742,69.34472,38.28845,554.6951,45.344337
256.0933,67.36257,36.899662,602.0608,51.00341
252.20952,61.9293,31.044651,289.02194,54.54661
348.3831,103.29325,-4.4264536,392.37503,23.811268
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
298.51404,103.324234,-4.424619,833.1151,34.67499
252.18304,69.17317,59.224728,442.0583,44.224045
267.04532,78.188286,46.82118,563.8313,51.84842
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
296.1388,-1e+31,-1e+31,-1e+31,19.717873
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
294.72098,-63.49537,80.82867,286.34344,36.101845
261.61145,-3.4209225,-46.23933,681.4913,57.676117
305.48138,-1e+31,-1e+31,-1e+31,12.167621
249.62871,-63.02481,-56.349415,884.0741,61.96748
316.44055,40.32664,30.760294,306.11484,53.947853
283.2551,-72.01065,-65.43071,325.65753,32.978592
280.6846,-1e+31,-1e+31,-1e+31,41.198593
345.5804,43.307014,-5.1189933,59.80174,20.436602
252.39243,-8.973851,-40.96231,564.5008,55.70312
226.94746,11.510111,-42.528187,263.52823,50.138958
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
374.13748,38.581226,-15.324258,10.018958,20.72999
383.34995,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
297.5013,-1e+31,-1e+31,-1e+31,28.434134
257.5217,61.021713,20.53576,43.203716,18.7551
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
278.20206,49.104996,48.834534,219.4206,32.48095
302.3853,103.510185,-4.3868213,249.15219,23.348152
361.06656,30.632969,-9.054281,41.247833,17.057516
346.85553,50.739006,-5.693468,52.403816,25.826578
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
188.4758,62.8315,10.356737,172.18143,12.870063
363.07367,55.80153,-24.689615,24.466227,16.301775
258.79654,35.063698,-0.37125656,186.25247,48.694344
224.86148,9.355754,-30.994574,276.60855,46.26341
321.91074,-1e+31,-1e+31,-1e+31,7.050024
276.47272,46.02399,32.869167,424.47635,57.270454
274.90952,2.5361178,5.305732,457.24582,51.0984
293.80023,11.363046,19.397066,276.38885,37.8788
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
